# intensity_mean 	            intensity_std 	 backgroudn_mean 	 backgroudn_std 	 number_inner_pixels
3.416833378124160390e+03 1.273208828672993320e+01 3.414476692563817778e+03 7.900516325295449782e+00 2.000000000000000000e+00
3.419944907282988424e+03 1.050528982059660343e+01 3.418306135770234960e+03 8.610721894413043032e+00 2.000000000000000000e+00
3.422443966675624779e+03 2.533843255249050586e+01 3.417730954676952933e+03 8.499301483288387971e+00 2.000000000000000000e+00
3.435751679656006672e+03 9.648594946677336281e+01 3.417144420131291099e+03 8.064718381796335933e+00 2.000000000000000000e+00
3.422234076861058838e+03 1.847375237342539833e+01 3.418932759968725350e+03 8.919947047060837519e+00 2.000000000000000000e+00
3.422528083848427741e+03 1.298484133925817119e+01 3.419494758909853317e+03 8.926938114678577563e+00 2.000000000000000000e+00
3.428084385917763939e+03 4.545825525017617252e+01 3.419975138121546934e+03 9.231997001046483575e+00 2.000000000000000000e+00
3.422345606019887327e+03 1.871236292881211938e+01 3.419475477971737291e+03 9.342295895654716631e+00 2.000000000000000000e+00
3.425401773716742809e+03 4.799979941588215127e+01 3.415219341275403167e+03 7.784066622856410156e+00 2.000000000000000000e+00
3.428397742542327251e+03 1.635080801096662384e+01 3.426801096319498811e+03 1.415767232153439359e+01 2.000000000000000000e+00
3.419060467616232017e+03 1.051789014541819256e+01 3.417888536714210204e+03 8.387582993109278462e+00 2.000000000000000000e+00
3.424120397742542536e+03 4.747015091166532841e+01 3.416160771704180206e+03 8.718602172468457923e+00 2.000000000000000000e+00
3.419099973125503766e+03 1.722131584489229539e+01 3.415015341701533998e+03 8.174682080347851709e+00 2.000000000000000000e+00
3.421956732061273669e+03 1.285682881825802504e+01 3.418552685950413434e+03 8.415557281363980735e+00 2.000000000000000000e+00
3.426038161784466411e+03 4.781801865506739802e+01 3.416178033022254112e+03 8.005375428904224933e+00 2.000000000000000000e+00
3.434821284600913714e+03 9.650149814302534423e+01 3.417458579881656988e+03 9.170947199688640694e+00 2.000000000000000000e+00
3.427931470034936865e+03 1.667639035863031793e+01 3.424026732673267361e+03 1.244959255040544299e+01 2.000000000000000000e+00
3.430240257995162665e+03 4.739869381728936304e+01 3.418601752021563243e+03 9.337835516466157060e+00 2.000000000000000000e+00
3.424155334587476318e+03 2.942653644576410343e+01 3.418430832759807345e+03 8.804143220521851276e+00 2.000000000000000000e+00
3.416300725611394682e+03 1.243399653494076240e+01 3.413574209245742168e+03 7.597218504003867778e+00 2.000000000000000000e+00
3.425967750604675985e+03 1.439904415137136517e+01 3.423433727442439249e+03 1.178517235661758988e+01 2.000000000000000000e+00
3.426890352055898802e+03 4.793360000083720251e+01 3.417370222929936517e+03 9.307932988092028737e+00 2.000000000000000000e+00
3.421319806503628115e+03 1.229636529106549681e+01 3.419064732142857338e+03 9.351572645291128083e+00 2.000000000000000000e+00
3.531189465197527625e+03 6.722209555008843154e+02 3.422429080118694401e+03 1.402631640783885381e+01 2.000000000000000000e+00
3.415646062886321033e+03 1.115873190471874210e+01 3.413240924092409387e+03 7.799765702932408118e+00 2.000000000000000000e+00
3.452051061542596017e+03 2.354486338972046440e+02 3.419955489614243106e+03 1.483338046756670536e+01 2.000000000000000000e+00
3.420999193765117070e+03 2.155536983475485968e+01 3.417613904407200607e+03 8.921404823408705553e+00 2.000000000000000000e+00
3.418028486965869433e+03 2.724035265534056904e+01 3.412419530823786317e+03 7.867574896362170556e+00 2.000000000000000000e+00
3.423247245364149421e+03 1.707586605010675740e+01 3.419164139161463027e+03 8.899668648137781801e+00 2.000000000000000000e+00
3.423149422198333923e+03 1.802234363218894941e+01 3.419399023794996992e+03 1.133975384877765258e+01 2.000000000000000000e+00
3.415872883633431684e+03 2.089909257360369921e+01 3.411790246212121019e+03 7.970651632042364376e+00 2.000000000000000000e+00
3.429711636656812516e+03 1.875551400518522982e+01 3.426440871369294655e+03 1.410716356930074156e+01 2.000000000000000000e+00
3.417518677774791740e+03 2.724949647772128358e+01 3.411616475722858922e+03 7.660819270825818705e+00 2.000000000000000000e+00
3.442914270357430723e+03 1.469220566910876187e+02 3.420085997794928517e+03 9.610914193454918930e+00 2.000000000000000000e+00
3.422293738242407926e+03 2.263840018983999514e+01 3.415082973206568568e+03 1.401838632671344698e+01 2.000000000000000000e+00
3.425572695511958955e+03 3.218964475111377510e+01 3.418292847503373650e+03 8.718993808079448016e+00 2.000000000000000000e+00
3.419954313356624425e+03 1.139513176853191823e+01 3.418790740740740603e+03 9.991541518726675619e+00 2.000000000000000000e+00
3.427702499328137492e+03 4.699768034998136557e+01 3.416711711711711814e+03 8.486555225329388108e+00 2.000000000000000000e+00
3.427023380811609968e+03 4.506596128938274148e+01 3.418438467207074609e+03 1.227239690828851160e+01 2.000000000000000000e+00
3.421957538296157054e+03 1.383081334398641360e+01 3.420886404833836878e+03 1.078245873536811672e+01 2.000000000000000000e+00
3.415932545014780771e+03 8.964501475083697102e+00 3.415402462121212011e+03 8.606999969990337007e+00 2.000000000000000000e+00
3.418123622682074711e+03 1.677840729153374610e+01 3.415754558896007893e+03 8.053779631513867443e+00 2.000000000000000000e+00
3.419241064230045595e+03 2.034230559133363769e+01 3.414725593667546036e+03 1.442302484764337578e+01 2.000000000000000000e+00
3.421980919107766567e+03 2.100315204749756859e+01 3.415336607142857247e+03 8.050515683745649298e+00 2.000000000000000000e+00
3.519242407954850933e+03 6.914753506338976194e+02 3.417494318181818016e+03 9.042197263569612176e+00 2.000000000000000000e+00
3.422135716205320932e+03 2.267363331626326683e+01 3.415863013698630311e+03 1.463690853016857041e+01 2.000000000000000000e+00
3.426021230851921700e+03 3.214458285000913662e+01 3.418011695906432578e+03 8.861353164439842445e+00 2.000000000000000000e+00
3.418701155603332609e+03 1.400686748512107194e+01 3.416418560606060510e+03 8.322568589572878039e+00 2.000000000000000000e+00
3.420675893576995350e+03 2.007597185617328961e+01 3.417097839898347956e+03 8.027151061551331068e+00 2.000000000000000000e+00
3.421997581295350756e+03 1.488989400086750692e+01 3.418760736196319158e+03 9.902077422961598430e+00 2.000000000000000000e+00
3.424671324912657838e+03 3.208031706373893144e+01 3.416140023337222829e+03 8.123406203938170478e+00 2.000000000000000000e+00
3.425918301531846282e+03 4.780150540816329396e+01 3.414599009900990040e+03 7.942481905656704200e+00 2.000000000000000000e+00
3.513533190002687661e+03 6.658536813797734339e+02 3.418118386589837428e+03 1.248905743420683656e+01 2.000000000000000000e+00
3.421389142703574180e+03 2.042378561653788083e+01 3.415513937282230017e+03 8.289238700027381057e+00 2.000000000000000000e+00
3.419517602794947379e+03 1.168293726408803224e+01 3.417577673692427652e+03 9.078223743923333089e+00 2.000000000000000000e+00
3.421744423542058485e+03 1.350411711024841033e+01 3.420514678030303003e+03 9.796933101322579773e+00 2.000000000000000000e+00
3.422966138134910125e+03 2.143933732663802516e+01 3.415647751605995836e+03 7.602202309556819415e+00 2.000000000000000000e+00
3.421694168234345398e+03 1.408123209832134393e+01 3.419882779456193475e+03 1.113111257687633859e+01 2.000000000000000000e+00
3.442512496640687914e+03 1.473602624230439915e+02 3.416040613718411350e+03 7.988776670551115622e+00 2.000000000000000000e+00
3.416442354205858464e+03 1.113905034627332036e+01 3.415130325814536263e+03 7.887114433004541070e+00 2.000000000000000000e+00
3.421962106960494566e+03 1.487930170439036459e+01 3.418800443458980226e+03 9.846272935097577061e+00 2.000000000000000000e+00
3.421050792797635040e+03 1.149416967942980605e+01 3.421371449925261459e+03 1.112069904390326514e+01 2.000000000000000000e+00
3.443833915614082343e+03 1.471893618427638160e+02 3.416878048780487916e+03 8.501766176612303383e+00 2.000000000000000000e+00
3.432074711099166962e+03 5.461712333445875345e+01 3.415970336189848240e+03 8.372336701196143594e+00 2.000000000000000000e+00
3.430036549314700551e+03 1.918624701501443752e+01 3.426435389988358565e+03 1.442467344147903674e+01 2.000000000000000000e+00
3.419920988981456503e+03 1.041729138944713107e+01 3.418184393638171059e+03 8.847296033112833413e+00 2.000000000000000000e+00
3.433674549852190466e+03 8.479262668659019653e+01 3.423418537708693293e+03 1.885191699464355253e+01 2.000000000000000000e+00
3.418858102660575241e+03 3.276338124008979236e+01 3.413649097120546685e+03 7.930047411097321586e+00 2.000000000000000000e+00
3.428312012899757974e+03 1.879614363622206596e+01 3.424297701149425393e+03 1.295020948671367300e+01 2.000000000000000000e+00
3.442752754635850579e+03 1.471855176351343175e+02 3.416019999999999982e+03 8.404075730792106569e+00 2.000000000000000000e+00
3.428610051061542435e+03 3.304014962524960453e+01 3.417307468477206385e+03 7.966073338554777727e+00 2.000000000000000000e+00
3.427965600644987717e+03 3.310246321525194446e+01 3.416894117647058920e+03 8.194554694649282212e+00 2.000000000000000000e+00
3.419935501209352424e+03 1.518181949519534690e+01 3.417120976116303154e+03 1.010533342018848302e+01 2.000000000000000000e+00
3.423939532383767983e+03 2.235416108499985555e+01 3.415946302816901607e+03 7.895428147137542929e+00 2.000000000000000000e+00
3.421283794678849972e+03 1.353493208979610252e+01 3.417616748166259185e+03 9.705967624018063233e+00 2.000000000000000000e+00
3.418962106960494566e+03 1.282511788531473051e+01 3.416939961575408233e+03 9.093956549477663742e+00 2.000000000000000000e+00
3.426783122816447303e+03 3.198234185983347189e+01 3.417194029850746119e+03 7.981518713517703922e+00 2.000000000000000000e+00
3.424148078473528585e+03 4.203652514245710137e+01 3.417771445020149713e+03 9.055139212403959803e+00 2.000000000000000000e+00
3.537202364955657231e+03 7.093371636032387642e+02 3.424149621212121019e+03 1.072276146768561667e+01 2.000000000000000000e+00
3.426046224133297528e+03 1.711304282513887287e+01 3.423171452702702481e+03 1.234177546134686132e+01 2.000000000000000000e+00
3.422854071486159683e+03 2.225025484314850743e+01 3.419195200000000114e+03 9.931379408722635915e+00 2.000000000000000000e+00
3.418951894651975181e+03 1.243122860149053821e+01 3.417079762689518702e+03 8.382789472319080559e+00 2.000000000000000000e+00
3.431848696586938786e+03 5.450156699772823998e+01 3.416878378378378329e+03 8.521947345503402715e+00 2.000000000000000000e+00
3.416699543133566294e+03 9.420541251969888563e+00 3.416553977272727479e+03 8.668556209488361475e+00 2.000000000000000000e+00
3.430051599032517970e+03 1.929794463900003976e+01 3.426533775633293317e+03 1.511225803518174970e+01 2.000000000000000000e+00
3.452101316850309104e+03 1.352541664673379955e+02 3.417812993854257911e+03 9.041275350134075239e+00 2.000000000000000000e+00
3.419061811341037355e+03 1.280656098007597876e+01 3.415660963244613413e+03 8.102700082599646692e+00 2.000000000000000000e+00
3.421086267132491230e+03 3.329424375312203921e+01 3.414142346634901514e+03 7.875633185138850578e+00 2.000000000000000000e+00
3.421883633431873022e+03 1.186462443119496690e+01 3.420019668100799208e+03 1.009619895433990955e+01 2.000000000000000000e+00
3.412628594463853915e+03 9.642030371101807162e+00 3.411388433734939554e+03 7.731049038362177050e+00 2.000000000000000000e+00
3.439406611126041298e+03 1.569043496919758525e+02 3.415135545556805482e+03 8.559864408716917339e+00 2.000000000000000000e+00
3.415801128728836375e+03 9.102964944263780112e+00 3.414777403846153902e+03 8.028373301944164098e+00 2.000000000000000000e+00
3.415912389142703432e+03 1.439222369517080224e+01 3.413184968277208554e+03 8.127548878208072480e+00 2.000000000000000000e+00
3.416019349637194409e+03 1.832055491199133712e+01 3.411902398215281664e+03 7.802280605559774429e+00 2.000000000000000000e+00
3.422728030099435728e+03 1.392584853115670640e+01 3.420726347305389027e+03 1.222478930224032112e+01 2.000000000000000000e+00
3.416135984950282364e+03 8.671080410099325064e+00 3.415397253787878981e+03 8.102787354538216746e+00 2.000000000000000000e+00
3.414299919376511752e+03 1.642388394934873830e+01 3.411378811369509094e+03 7.820179662684648925e+00 2.000000000000000000e+00
3.483304219295888288e+03 1.923138333231337356e+02 3.419435833333333449e+03 9.977685902664115147e+00 2.000000000000000000e+00
3.416950282182208866e+03 2.329437131738511368e+01 3.411567117585847882e+03 7.999864782657526874e+00 2.000000000000000000e+00
3.422702230583176515e+03 1.295297835802634978e+01 3.421315299592786687e+03 1.312186376548231337e+01 2.000000000000000000e+00
3.558777479172265430e+03 9.393721118168343764e+02 3.424710526315789593e+03 1.228594056870111828e+01 2.000000000000000000e+00
3.424840096748186170e+03 2.601221395439528550e+01 3.416599311136624692e+03 8.177365051227415194e+00 2.000000000000000000e+00
3.418270894920720366e+03 1.168587947354067680e+01 3.415760960960960801e+03 8.184100254423324117e+00 2.000000000000000000e+00
3.422437516796559976e+03 1.253936261521324802e+01 3.420070247933884275e+03 1.045223408937964393e+01 2.000000000000000000e+00
3.415256382692824445e+03 1.364304224489764117e+01 3.414633983286908006e+03 1.339343636320864483e+01 2.000000000000000000e+00
3.552573233001881363e+03 9.347631046903562719e+02 3.421594102341717189e+03 1.108924765766897380e+01 2.000000000000000000e+00
3.484429723192690290e+03 1.920325978669785059e+02 3.425095084087969099e+03 1.689012170708435079e+01 2.000000000000000000e+00
3.438790647675356013e+03 1.571475614322607726e+02 3.414046094750320208e+03 8.173404027979696451e+00 2.000000000000000000e+00
3.531924482665950109e+03 8.759220552444415944e+02 3.421327283040272050e+03 1.169881430756674945e+01 2.000000000000000000e+00
3.416660037624294546e+03 1.018534164959009303e+01 3.415118897185525384e+03 8.783515063194379024e+00 2.000000000000000000e+00
3.413883095941951069e+03 1.121062366556419576e+01 3.412417831325300995e+03 7.723871313527587823e+00 2.000000000000000000e+00
3.436631550658425112e+03 1.476779399462756146e+02 3.411970537261698610e+03 8.127610806605769511e+00 2.000000000000000000e+00
3.422652781510346813e+03 1.306625657667634144e+01 3.420537981269510965e+03 1.123594572155426796e+01 2.000000000000000000e+00
3.585955388336468786e+03 9.458953218237286364e+02 3.429181386514719634e+03 1.213560430735682161e+01 2.000000000000000000e+00
3.416897070679924582e+03 1.004945548349546769e+01 3.416502840909090992e+03 9.604242250274760195e+00 2.000000000000000000e+00
3.422446922870195976e+03 1.279734510463741515e+01 3.419296819787985896e+03 9.880660186275017409e+00 2.000000000000000000e+00
3.417239183015318304e+03 9.701028339869184336e+00 3.416337372758119272e+03 8.242600893601585099e+00 2.000000000000000000e+00
3.414978769148078300e+03 1.413783382536027844e+01 3.413808319280494743e+03 1.393229506974448384e+01 2.000000000000000000e+00
3.419538564901908103e+03 1.484676469512950625e+01 3.416268060836501718e+03 8.688220623836977907e+00 2.000000000000000000e+00
3.435380542864821109e+03 1.487526468557830128e+02 3.412028324154209258e+03 8.146329913196543870e+00 2.000000000000000000e+00
3.425234614350980792e+03 2.299438594343788012e+01 3.417754945756222241e+03 9.071927680386085768e+00 2.000000000000000000e+00
3.416019618382155386e+03 1.842182118565694182e+01 3.412125473484848499e+03 8.406734018579713918e+00 2.000000000000000000e+00
3.419829615694705808e+03 1.268000705720726273e+01 3.416205049261083786e+03 8.330337997657046856e+00 2.000000000000000000e+00
3.421765923138941162e+03 1.934283906305084244e+01 3.418273220747888899e+03 9.283668910761299742e+00 2.000000000000000000e+00
3.418078204783660112e+03 1.054082097633454218e+01 3.416091254752851910e+03 8.390608974199349035e+00 2.000000000000000000e+00
3.430221983337812617e+03 5.856043500212860664e+01 3.415178849144634569e+03 7.754638640740861177e+00 2.000000000000000000e+00
3.419588282719698782e+03 1.251679064853948198e+01 3.415997237569060871e+03 8.082618489743484957e+00 2.000000000000000000e+00
3.421901639344262094e+03 1.995799135618096898e+01 3.417513867488443793e+03 8.617458646092211794e+00 2.000000000000000000e+00
3.437507659231389425e+03 1.491289643441959072e+02 3.412030192131747299e+03 8.503053843516378052e+00 2.000000000000000000e+00
3.414588013974737805e+03 1.198509135498046518e+01 3.413901564866229364e+03 1.173078041140197847e+01 2.000000000000000000e+00
3.420385917764042006e+03 1.208613516749566585e+01 3.419074380165289313e+03 1.102001581590276480e+01 2.000000000000000000e+00
3.421158022037086994e+03 1.542185686570498682e+01 3.417658914728682248e+03 9.047674011796432936e+00 2.000000000000000000e+00
3.429957538296157054e+03 4.923462382883064947e+01 3.421324198250728841e+03 1.577291004896026294e+01 2.000000000000000000e+00
3.436377855415210888e+03 1.490955070836854759e+02 3.412659292035398266e+03 8.327803583195144910e+00 2.000000000000000000e+00
3.417888739586132942e+03 1.031669885406864218e+01 3.416951612903225850e+03 8.422061887139113523e+00 2.000000000000000000e+00
3.422321150228432998e+03 3.410254240387700975e+01 3.411289521502119896e+03 7.907000659659225050e+00 2.000000000000000000e+00
3.549747648481591114e+03 9.128938038064437706e+02 3.422556528081692250e+03 1.054199926069983206e+01 2.000000000000000000e+00
3.424275463585057878e+03 1.497677723821935203e+01 3.423943655303030482e+03 1.488173540821002128e+01 2.000000000000000000e+00
3.427357162053211596e+03 3.102180112474431795e+01 3.415706827309236814e+03 8.164867040525216169e+00 2.000000000000000000e+00
3.415349905939263863e+03 9.118150423771169244e+00 3.415019412878787989e+03 8.607118158165485866e+00 2.000000000000000000e+00
3.419765116904058232e+03 1.061949336790900489e+01 3.418909090909090992e+03 8.975253896513850194e+00 2.000000000000000000e+00
3.506420854608976242e+03 2.585916578502171888e+02 3.576630108991825637e+03 3.888172715734604026e+02 2.000000000000000000e+00
3.417587476484815852e+03 1.289210363128632153e+01 3.415546844181459619e+03 9.774189883114820177e+00 2.000000000000000000e+00
3.419481053480247283e+03 1.245909096472891875e+01 3.416403940886699729e+03 8.192158586228925898e+00 2.000000000000000000e+00
3.418194571351787090e+03 9.536717123097087523e+00 3.417178503787878981e+03 8.549590856991656551e+00 2.000000000000000000e+00
3.430115291588282616e+03 5.847241909357175160e+01 3.416134743202416757e+03 8.532750209780795458e+00 2.000000000000000000e+00
3.422633163128191427e+03 1.317360022890957438e+01 3.418346025384101722e+03 8.087479245214408863e+00 2.000000000000000000e+00
3.414769685568395744e+03 1.437877459908441580e+01 3.412243753187149196e+03 8.134748840178195550e+00 2.000000000000000000e+00
3.419163128191346459e+03 1.059023982599631353e+01 3.418401394422310659e+03 9.755897085151344683e+00 2.000000000000000000e+00
3.418581832840634434e+03 1.110223837020340198e+01 3.417468276515151501e+03 1.023770221538075909e+01 2.000000000000000000e+00
3.418397205052405297e+03 1.098371581708006950e+01 3.415597637795275659e+03 7.699340032734876438e+00 2.000000000000000000e+00
3.430962644450416519e+03 4.086047012332213058e+01 3.418975882352940971e+03 9.198145950534577509e+00 2.000000000000000000e+00
3.417181402848696507e+03 9.251023942645693054e+00 3.416404422604422507e+03 7.948611369353289824e+00 2.000000000000000000e+00
3.422447191615157408e+03 3.407912396041403724e+01 3.412560266505148320e+03 8.328752148172746672e+00 2.000000000000000000e+00
3.422924751410911085e+03 2.526253938879886363e+01 3.416549640287769762e+03 8.196335153137015439e+00 2.000000000000000000e+00
3.414366299381886620e+03 1.378893898995939615e+01 3.414399900645802063e+03 1.343500258933078761e+01 2.000000000000000000e+00
3.422559258263907395e+03 2.460359842604383118e+01 3.416087367178276054e+03 9.001805855086264074e+00 2.000000000000000000e+00
3.418966675624832078e+03 1.416457826953359778e+01 3.417326790971540504e+03 8.783916663951858439e+00 2.000000000000000000e+00
3.422243751679655816e+03 2.465714330024295009e+01 3.415629345904537331e+03 9.067671293310766600e+00 2.000000000000000000e+00
3.507563558183283931e+03 2.583198370114613454e+02 3.580177588466579436e+03 3.839211679757611364e+02 2.000000000000000000e+00
3.419378392905132841e+03 2.557385047691134616e+01 3.413260974143114709e+03 8.125027858664969571e+00 2.000000000000000000e+00
3.421465735017468432e+03 2.001771508649922993e+01 3.416465399239543785e+03 8.900428308803544297e+00 2.000000000000000000e+00
3.415604944907282970e+03 1.194371451084219871e+01 3.414760658914728538e+03 1.126538064675219708e+01 2.000000000000000000e+00
3.418876646062886266e+03 2.566354765400584625e+01 3.413177390258568721e+03 8.203319432620141072e+00 2.000000000000000000e+00
3.422900564364418187e+03 2.480216378376249864e+01 3.415979591836734471e+03 9.127376271146495412e+00 2.000000000000000000e+00
3.420212039774254208e+03 2.313685549944229081e+01 3.415998806682577651e+03 9.399258514824426314e+00 2.000000000000000000e+00
3.418345606019887327e+03 1.117414317013991365e+01 3.416739902080783395e+03 9.689817820302744522e+00 2.000000000000000000e+00
3.415596345068529899e+03 1.423347106460253819e+01 3.413479979199168156e+03 8.061063727170495241e+00 2.000000000000000000e+00
3.453139478634775514e+03 2.276474007132268014e+02 3.417654840649428934e+03 8.755373868495448519e+00 2.000000000000000000e+00
3.419474066111260527e+03 2.903235528082948491e+01 3.414424003935071141e+03 8.346071842677401875e+00 2.000000000000000000e+00
3.417510884170921599e+03 1.031641062525860164e+01 3.416702689243028090e+03 9.014969442148560219e+00 2.000000000000000000e+00
3.417341037355549361e+03 9.821659171078575667e+00 3.416005275498241645e+03 8.267755149808438730e+00 2.000000000000000000e+00
3.418847890352055856e+03 1.866781931777150660e+01 3.415563446969696997e+03 7.714590972694254312e+00 2.000000000000000000e+00
3.420280032249395390e+03 1.871001213945537600e+01 3.416725250278086605e+03 9.130078200141438671e+00 2.000000000000000000e+00
3.421688255845203003e+03 2.291034121722582739e+01 3.418014705882353155e+03 8.870856296284587827e+00 2.000000000000000000e+00
3.420429723192690290e+03 2.307253365706345249e+01 3.416197494033413022e+03 9.377829866453167185e+00 2.000000000000000000e+00
3.425188927707605671e+03 2.480361015143475356e+01 3.419442663378545149e+03 1.174645229895889997e+01 2.000000000000000000e+00
3.416448266595001314e+03 8.667904565490243129e+00 3.416669507575757507e+03 8.479512863005869150e+00 2.000000000000000000e+00
3.417247514109110398e+03 1.108627134751009535e+01 3.415350574712643720e+03 7.828262583230344518e+00 2.000000000000000000e+00
3.457034130610050852e+03 2.285037344161853810e+02 3.416960909737028942e+03 8.429516710925375023e+00 2.000000000000000000e+00
3.412040849234077086e+03 1.055065195279306778e+01 3.410660984848484986e+03 8.029988335386116560e+00 2.000000000000000000e+00
3.418534533727492544e+03 1.337166209046381837e+01 3.415677710843373461e+03 9.253477864624047200e+00 2.000000000000000000e+00
3.425079817253426427e+03 2.483725742027841221e+01 3.419793248945147752e+03 1.277660998628049249e+01 2.000000000000000000e+00
3.413227089492072082e+03 9.660135787294631626e+00 3.413067779960707412e+03 9.196999338893007803e+00 2.000000000000000000e+00
3.417678312281644594e+03 1.462824225920397403e+01 3.414348687734332998e+03 8.267877330143678094e+00 2.000000000000000000e+00
3.425459285138403629e+03 2.510518630456364164e+01 3.418867948717948821e+03 1.166016661698415291e+01 2.000000000000000000e+00
3.419710292932007633e+03 1.139746002742635511e+01 3.417458252427184561e+03 8.880055004405340568e+00 2.000000000000000000e+00
3.413479172265519992e+03 9.774488068347828573e+00 3.411859299516908322e+03 7.996006581316318140e+00 2.000000000000000000e+00
3.416502284332168983e+03 1.165997053232183234e+01 3.415670490093847548e+03 1.008017261496565631e+01 2.000000000000000000e+00
3.418583445310400293e+03 1.197478247289182640e+01 3.416235797665369773e+03 8.352336205132926850e+00 2.000000000000000000e+00
3.416424617038430370e+03 9.999101075953667817e+00 3.416350976361767607e+03 9.507374839221377272e+00 2.000000000000000000e+00
3.415962106960494566e+03 1.348643058852846899e+01 3.414152524167561751e+03 1.174415509575798744e+01 2.000000000000000000e+00
3.413924213920989132e+03 9.841427887029828625e+00 3.412462560386473342e+03 7.989186484918093356e+00 2.000000000000000000e+00
3.416363880677237375e+03 9.155665138521307256e+00 3.415230113636363512e+03 8.119379313816558863e+00 2.000000000000000000e+00
3.420911314162859526e+03 2.028454355535410158e+01 3.415740870786517007e+03 8.282383723337577663e+00 2.000000000000000000e+00
3.414952700886858565e+03 1.322632536677884829e+01 3.412723484848484986e+03 8.234216857101252174e+00 2.000000000000000000e+00
3.419342112335393722e+03 1.139125454867469323e+01 3.416968414779499199e+03 8.496557740322405294e+00 2.000000000000000000e+00
3.427889008331093919e+03 5.252980152725251628e+01 3.417502693965517210e+03 8.445884612074737063e+00 2.000000000000000000e+00
3.415401236226820856e+03 1.582861341062184302e+01 3.412202107873527439e+03 9.178133561267372897e+00 2.000000000000000000e+00
3.418968556839559369e+03 1.210434923479176206e+01 3.418156250000000000e+03 1.165435844591991454e+01 2.000000000000000000e+00
3.419189733942488601e+03 1.528741086281888606e+01 3.416552958727001624e+03 1.163229762487198293e+01 2.000000000000000000e+00
3.419854608976081636e+03 3.237893060919095234e+01 3.414198839662447426e+03 8.786378189651948389e+00 2.000000000000000000e+00
3.417730448804084972e+03 1.388768089968341890e+01 3.416007610350075993e+03 1.161685137384845312e+01 2.000000000000000000e+00
3.416526471378661427e+03 1.146108757952592860e+01 3.414874085684430611e+03 9.595111919793783528e+00 2.000000000000000000e+00
3.418981187852727544e+03 1.017860764154291964e+01 3.417881993896236054e+03 8.901250457490906598e+00 2.000000000000000000e+00
3.414664606288632058e+03 1.496709127352605861e+01 3.413056217246307824e+03 9.232566754850500601e+00 2.000000000000000000e+00
3.418199408761085579e+03 1.151767437831948726e+01 3.416358388454600117e+03 8.556219952078450319e+00 2.000000000000000000e+00
3.417023649556570945e+03 1.323755944536646112e+01 3.414817571059431430e+03 7.880719368782164835e+00 2.000000000000000000e+00
3.420076861058855229e+03 3.745001512447956316e+01 3.413121212121212011e+03 7.918948127109628032e+00 2.000000000000000000e+00
3.419085998387530253e+03 1.722404399725727941e+01 3.416715909090909008e+03 7.981499247269259634e+00 2.000000000000000000e+00
3.421274926095135925e+03 1.505535562615551193e+01 3.420554997208263558e+03 1.520667836432529718e+01 2.000000000000000000e+00
3.421287557108304100e+03 1.518951598415405257e+01 3.420782244556113710e+03 1.477542807898641186e+01 2.000000000000000000e+00
3.420070679924751403e+03 1.921776094426127557e+01 3.416047073023536541e+03 8.278434960655653541e+00 2.000000000000000000e+00
3.414733404998656169e+03 1.335708025937075760e+01 3.411607975460122816e+03 7.740678000100396083e+00 2.000000000000000000e+00
3.421110185434023151e+03 3.073146963630280126e+01 3.414206661619984970e+03 1.138243668036623291e+01 2.000000000000000000e+00
3.423712442891695900e+03 2.308172453471366126e+01 3.416920941460470658e+03 8.158679889080181269e+00 2.000000000000000000e+00
3.414865090029561998e+03 1.761878162802765146e+01 3.412076231060606005e+03 8.514324127054971214e+00 2.000000000000000000e+00
3.415586938994893899e+03 9.367674513030896932e+00 3.414612225405921890e+03 8.145909346299651688e+00 2.000000000000000000e+00
3.414861058855146439e+03 1.711356983080088057e+01 3.412265245413981120e+03 8.736405792390874225e+00 2.000000000000000000e+00
3.415693093254501491e+03 1.100335284584714657e+01 3.414739726027397410e+03 9.118809180555860650e+00 2.000000000000000000e+00
3.418147272238645655e+03 1.311556652005383583e+01 3.416320000000000164e+03 8.488380293083009676e+00 2.000000000000000000e+00
3.414831228164472122e+03 1.408037368879634776e+01 3.413278481012658176e+03 8.043360931640682665e+00 2.000000000000000000e+00
3.421376780435366982e+03 2.471295981154492694e+01 3.414518304431599063e+03 9.726534707059988349e+00 2.000000000000000000e+00
3.418678581026605571e+03 1.161837851877308658e+01 3.416839428571428471e+03 8.860953816074895073e+00 2.000000000000000000e+00
3.418671593657618814e+03 1.488510767114276234e+01 3.416128787878787989e+03 7.971509688420402640e+00 2.000000000000000000e+00
3.424916689062079968e+03 2.305086026576890035e+01 3.418374110032362296e+03 8.416879496221405077e+00 2.000000000000000000e+00
3.425544746036011929e+03 4.128993323249294889e+01 3.416948795180722755e+03 8.802347062542732914e+00 2.000000000000000000e+00
3.419202633700618208e+03 1.394344177190777678e+01 3.415065181518151803e+03 8.172634580730589349e+00 2.000000000000000000e+00
3.424503896801934843e+03 3.189457992038568079e+01 3.417020782396088180e+03 1.194479184412990413e+01 2.000000000000000000e+00
3.414810534802472375e+03 1.125556898246308002e+01 3.413287878787878981e+03 8.188099090300529070e+00 2.000000000000000000e+00
3.416238376780435374e+03 1.118270201939809994e+01 3.414669384057971001e+03 8.254573017883599206e+00 2.000000000000000000e+00
3.418789841440473083e+03 1.245791254823670435e+01 3.416469957081545090e+03 9.389986379338715494e+00 2.000000000000000000e+00
